id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,edu.dartmouth.cs.myruns2.MainActivity,edu.dartmouth.cs.myruns2,256,11,5,edu.dartmouth.cs.myruns2.ProfileActivity,edu.dartmouth.cs.myruns2
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog,270,1,1,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference,269,1,1,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.android.systemui.recent.RecentsActivity,com.android.systemui,249,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.google.android.apps.chrome.Main,com.android.chrome,212,1,0,com.google.android.apps.chrome.Main,com.android.chrome
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,267,1,0,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,edu.dartmouth.cs.FragmentLayout,edu.dartmouth.cs,266,2,0,edu.dartmouth.cs.FragmentLayout$DetailsActivity,edu.dartmouth.cs
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,263,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears,262,1,0,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.android.camera.CameraActivity,com.google.android.gallery3d,261,1,1,com.android.camera.CameraActivity,com.google.android.gallery3d
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,259,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.android.deskclock.DeskClock,com.google.android.deskclock,253,2,2,com.android.deskclock.AlarmClock,com.google.android.deskclock
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1,252,1,0,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,230,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,com.android.contacts.activities.DialtactsActivity,com.android.contacts,215,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365742831,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.google.android.apps.chrome.Main,com.android.chrome,212,1,1,com.google.android.apps.chrome.Main,com.android.chrome
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.deskclock.DeskClock,com.google.android.deskclock,253,2,2,com.android.deskclock.AlarmClock,com.google.android.deskclock
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.settings.Settings,com.android.settings,271,2,2,com.android.settings.SubSettings,com.android.settings
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.google.android.apps.paco.PAM,com.google.android.apps.paco,268,3,2,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.google.android.gm.GmailActivity,com.google.android.gm,260,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,edu.dartmouth.cs.myruns2.MainActivity,edu.dartmouth.cs.myruns2,256,11,5,edu.dartmouth.cs.myruns2.ProfileActivity,edu.dartmouth.cs.myruns2
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog,270,1,1,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference,269,1,0,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.systemui.recent.RecentsActivity,com.android.systemui,249,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,267,1,0,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,edu.dartmouth.cs.FragmentLayout,edu.dartmouth.cs,266,2,0,edu.dartmouth.cs.FragmentLayout$DetailsActivity,edu.dartmouth.cs
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,263,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears,262,1,0,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.camera.CameraActivity,com.google.android.gallery3d,261,1,1,com.android.camera.CameraActivity,com.google.android.gallery3d
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,259,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1,252,1,0,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,230,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,com.android.contacts.activities.DialtactsActivity,com.android.contacts,215,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
459dfa60-f17b-4c06-a9b4-a14ac6cb98df-117,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365744031,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.google.android.gm.GmailActivity,com.google.android.gm,260,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.google.android.apps.paco.PAM,com.google.android.apps.paco,268,2,2,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,edu.dartmouth.cs.myruns2.MainActivity,edu.dartmouth.cs.myruns2,256,11,5,edu.dartmouth.cs.myruns2.ProfileActivity,edu.dartmouth.cs.myruns2
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog,270,1,1,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference,269,1,1,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.systemui.recent.RecentsActivity,com.android.systemui,249,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.google.android.apps.chrome.Main,com.android.chrome,212,1,0,com.google.android.apps.chrome.Main,com.android.chrome
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,267,1,0,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,edu.dartmouth.cs.FragmentLayout,edu.dartmouth.cs,266,2,0,edu.dartmouth.cs.FragmentLayout$DetailsActivity,edu.dartmouth.cs
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,263,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears,262,1,0,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.camera.CameraActivity,com.google.android.gallery3d,261,1,1,com.android.camera.CameraActivity,com.google.android.gallery3d
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,259,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.deskclock.DeskClock,com.google.android.deskclock,253,2,2,com.android.deskclock.AlarmClock,com.google.android.deskclock
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1,252,1,0,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,230,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,com.android.contacts.activities.DialtactsActivity,com.android.contacts,215,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
ba29b2ff-dfea-4f9d-ae52-0b9b14fb0f30-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365730831,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.google.android.apps.paco.PAM,com.google.android.apps.paco,268,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.google.android.gm.GmailActivity,com.google.android.gm,260,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,edu.dartmouth.cs.myruns2.MainActivity,edu.dartmouth.cs.myruns2,256,11,5,edu.dartmouth.cs.myruns2.ProfileActivity,edu.dartmouth.cs.myruns2
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog,270,1,1,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference,269,1,1,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.systemui.recent.RecentsActivity,com.android.systemui,249,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.google.android.apps.chrome.Main,com.android.chrome,212,1,0,com.google.android.apps.chrome.Main,com.android.chrome
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,267,1,0,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,edu.dartmouth.cs.FragmentLayout,edu.dartmouth.cs,266,2,0,edu.dartmouth.cs.FragmentLayout$DetailsActivity,edu.dartmouth.cs
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,263,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears,262,1,0,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.camera.CameraActivity,com.google.android.gallery3d,261,1,1,com.android.camera.CameraActivity,com.google.android.gallery3d
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,259,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.deskclock.DeskClock,com.google.android.deskclock,253,2,2,com.android.deskclock.AlarmClock,com.google.android.deskclock
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1,252,1,0,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,230,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,com.android.contacts.activities.DialtactsActivity,com.android.contacts,215,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
8d1e1819-d628-42c2-bac0-c82d22f6fae6-30,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365735631,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.google.android.apps.paco.PAM,com.google.android.apps.paco,268,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.google.android.gm.GmailActivity,com.google.android.gm,260,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,edu.dartmouth.cs.myruns2.MainActivity,edu.dartmouth.cs.myruns2,256,11,5,edu.dartmouth.cs.myruns2.ProfileActivity,edu.dartmouth.cs.myruns2
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog,270,1,1,edu.dartmouth.cs.fragmentalertdialog.FragmentDialogAlarmActivity,edu.dartmouth.cs.fragmentalertdialog
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference,269,1,1,edu.dartmouth.cs.fragmentpreference.MainActivity,edu.dartmouth.cs.fragmentpreference
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.systemui.recent.RecentsActivity,com.android.systemui,249,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.google.android.apps.chrome.Main,com.android.chrome,212,1,0,com.google.android.apps.chrome.Main,com.android.chrome
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,267,1,0,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,edu.dartmouth.cs.FragmentLayout,edu.dartmouth.cs,266,2,0,edu.dartmouth.cs.FragmentLayout$DetailsActivity,edu.dartmouth.cs
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,263,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears,262,1,0,com.google.android.ears.popup.EarsHistoryActivity,com.google.android.ears
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.camera.CameraActivity,com.google.android.gallery3d,261,1,1,com.android.camera.CameraActivity,com.google.android.gallery3d
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,259,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.deskclock.DeskClock,com.google.android.deskclock,253,2,2,com.android.deskclock.AlarmClock,com.google.android.deskclock
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1,252,1,0,edu.dartmouth.cs.myruns1.ProfileActivity,edu.dartmouth.cs.myruns1
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui,230,1,1,com.android.providers.downloads.ui.DownloadList,com.android.providers.downloads.ui
8d1e1819-d628-42c2-bac0-c82d22f6fae6-79,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365736831,com.android.contacts.activities.DialtactsActivity,com.android.contacts,215,1,0,com.android.contacts.activities.DialtactsActivity,com.android.contacts
